BrandID,Brand Name,Updated
882,Synergy Golf International,TRUE
883,SZ North Asia LLC,TRUE
884,Tad Moore Design,FALSE
885,Tami Sports,FALSE
886,Team Performance Products,FALSE
887,Tech Line,FALSE
888,Tensor Golf,TRUE
889,The Burke Golf USA,TRUE
890,The Club Works,FALSE
891,The Golfast Equip (See Vector Golf),TRUE
892,The Perfect Club,TRUE
893,The Royalllection,TRUE
894,The Sixty Niners ,FALSE
895,The Stewart & Stewart,TRUE
896,Thomas Golf,FALSE
897,Thunder Golf,TRUE
898,Tiger Shark Golf,FALSE
899,Tiger Sports,TRUE
900,Titanium Metal Works,FALSE
901,TLF Nordic AB,FALSE
902,TMJ,FALSE
903,Tommy Armour Golfmpany,FALSE
904,Toski Golfmpany,FALSE
905,Tour Dynamix,FALSE
906,Tour Golf Products/Mars Golf,FALSE
907,Tour Project,FALSE
908,TourSwing Golf,FALSE
909,Traditional Golf Equipment,TRUE
910,Trinity Golf,FALSE
911,Trophy Sports,TRUE
912,TRPX,FALSE
913,True Custom,FALSE
914,TSHOTS GOLF,FALSE
915,Turnermmunications Int'l,TRUE
916,TV Club,FALSE
917,Two and One,FALSE
918,U-I Golf System,FALSE
919,US Powergolf,TRUE
920,Unique Golf,FALSE
921,Upswing Golf,FALSE
922,US TOUR/International Sports CNS,TRUE
923,USP Brands,FALSE
924,USPG Enterprises,FALSE
925,V-Flyte-Golf ,FALSE
926,Vadersen Design Group,FALSE
927,Vainqueur,FALSE
928,Vector Golf dba The Golfast Fitting Centers,FALSE
929,Venson,FALSE
930,Versus Golf,FALSE
931,Vertical Groove Golf,TRUE
932,VEX Golf,FALSE
933,Vice Sporting Goods GMBH,FALSE
934,Victradco,FALSE
935,Vision Creative,TRUE
936,Voco (UK),FALSE
937,Vulcan Golf,FALSE
938,VyaTek Sports/DnA Golf,FALSE
939,Walk Golf GmbH,FALSE
940,Wave Golf Systems,TRUE
941,Wayo Golf,FALSE
942,Westland Golf,FALSE
943,Williams Sports,FALSE
944,Work's,TRUE
945,WTRT,FALSE
946,X-Mikede,TRUE
947,Xebio,FALSE
948,Xfactor Sports,FALSE
949,Xiamen Solotoo Sporting Goods,FALSE
950,XM Works dba Ebalon Golf,TRUE
951,Yamamoto Pro Golf Shop,FALSE
952,Yamatorporation,FALSE
953,Yamato Golf Gearllection,FALSE
954,Yes Putter Korea,FALSE
955,YH Design ,FALSE
956,Yokohama Rubber,TRUE
957,Yuji Golf Pte,FALSE
958,Yuji Numazawa Golf Design,FALSE
959,Yutaka Sangyou,FALSE
960,Zano Golf,FALSE
961,Zero GolfLtd,TRUE
962,Zero Tolerance Golf,FALSE
963,Zevo Golfmpany,FALSE
964,Zodia ,FALSE
965,Zone International BV,FALSE
